"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","rep_5","mean","sd"
0,1,1,1,1,1,1,1,0.0544823324284329,0.0559778910496892,0.0639074272536362,0.0668259814769249,0.062137890802361,0.0606663046022088,0.00526390526777578
1,0,0,0,0,0,0,0,0.00196292865760055,0.00186741302448489,0.00430823008635872,0.00356532088510222,0.000216683389423659,0.00238411520859401,0.00159996912951498
1,0,0,0,0,0,0,1,0.016515816307532,0.0187445245234022,0.0146823482819024,0.015428550799911,0.0125590502510685,0.0155860580327632,0.00228279636491258
1,0,0,0,0,0,1,0,0.00315121967698814,0.0029075350285427,0.00396959009461954,0.0076607458660014,0.00749435683374962,0.00503668949998028,0.00235333788973825
1,0,0,0,0,0,1,1,0.0128689300502437,0.0137250567894938,0.0148246510927602,0.020934283526889,0.0101010256798394,0.0144907894278452,0.00400365083059101
1,0,0,0,0,1,0,0,0.00677553855289084,0.0140454669057035,0.00373805877411933,0.00109003223793044,0.00276217812904877,0.00568225491993859,0.00511208959477888
1,0,0,0,0,1,0,1,0.0157188004013026,0.0171849763499654,0.0150112788608273,0.0168377207346208,0.0141059751425672,0.0157717502978567,0.00127371780749076
1,0,0,0,0,1,1,0,0.0128630338503084,0.0140878387744193,0.00740362675600815,0.00902398981021085,0.00560553351311028,0.00979680454081139,0.00359534533520665
1,0,0,0,0,1,1,1,0.0175675831985257,0.0158160207663563,0.0178680136719149,0.0173061033852037,0.0127047867184024,0.0162525015480806,0.00213460722302228
1,0,0,0,1,0,0,0,0.0167609534552678,0.0191376035945146,0.0161938683980227,0.0171533835986849,0.0134757602541767,0.0165443138601333,0.00204217308042132
1,0,0,0,1,0,0,1,0.0342032792079114,0.0342408880022392,0.0374589022033447,0.0430873309447416,0.0374850554744602,0.0372950911665394,0.0036228586881973
1,0,0,0,1,0,1,0,0.0141580731840691,0.0125181449915318,0.0147727104674027,0.0222145052418719,0.0153774016201292,0.015808167101001,0.00373650749799332
1,0,0,0,1,0,1,1,0.0255936091494114,0.0338871873165091,0.0237875725607691,0.0387700056785337,0.0348325626909237,0.0313741874792294,0.00640205954893335
1,0,0,0,1,1,0,0,0.0176158103893491,0.0181753574053413,0.0227538484924754,0.0330873888909849,0.0255587062145583,0.0234382222785418,0.00631801912781266
1,0,0,0,1,1,0,1,0.028691034450449,0.0330707668054709,0.0246410665137735,0.0375015350035024,0.0399802268989947,0.0327769259344381,0.00626862297140903
1,0,0,0,1,1,1,0,0.0219644566736817,0.0239279416191763,0.0192132774846188,0.0268321751903277,0.0284916641718494,0.0240859030279308,0.00371553186546582
1,0,0,0,1,1,1,1,0.0371203056027959,0.0359908513975689,0.0317408105761442,0.0466248961350358,0.0422180397561681,0.0387389806935426,0.005775773172928
1,0,0,1,0,0,0,0,0.0255177484885952,0.0281095605997807,0.0288650516922134,0.0211698162812993,0.0223908620692936,0.0252106078262365,0.00339603389937155
1,0,0,1,0,0,0,1,0.0425764891014909,0.046166346571074,0.0444312059391785,0.0494716317271916,0.0341675630587002,0.043362647279527,0.00573345133443498
1,0,0,1,0,0,1,0,0.0246966664291279,0.0216081549412575,0.0346812056158483,0.0251794775891028,0.0210432271785654,0.0254417463507804,0.00547802269316586
1,0,0,1,0,0,1,1,0.0405125761450716,0.0423646408448098,0.0497734080408396,0.032915863148395,0.0360035191179827,0.0403140014594197,0.00646215202452317
1,0,0,1,0,1,0,0,0.0265941422513182,0.0262256288384623,0.0267093376073889,0.0357740313562869,0.0210724809231111,0.0272751241953135,0.0053054099245067
1,0,0,1,0,1,0,1,0.0386971375613629,0.0416525026771476,0.0432351536315641,0.0228946045368998,0.0301103138276281,0.0353179424469205,0.00859776957322539
1,0,0,1,0,1,1,0,0.0310958125767103,0.0251809319954642,0.0312799275129559,0.0288037685896902,0.0287443301446209,0.0290209541638883,0.00246360806038214
1,0,0,1,0,1,1,1,0.0486019520846852,0.0452456127674267,0.0542109200510957,0.0502182420374906,0.0305245718007354,0.0457602597482867,0.00910705124792245
1,0,0,1,1,0,0,0,0.0479063687868456,0.0515778967987623,0.0526584158083085,0.0449573450949738,0.0492568261342629,0.0492713705246306,0.00305231043220201
1,0,0,1,1,0,0,1,0.0569218748015814,0.0589064488820812,0.0622142100312083,0.0552585942459854,0.0628871812610703,0.0592376618443853,0.00329713442582696
1,0,0,1,1,0,1,0,0.0444186021467223,0.0456912744088965,0.0531870633561154,0.0400568481478785,0.0531090712875798,0.0472925718694385,0.00573925623810955
1,0,0,1,1,0,1,1,0.0523347820744195,0.0599569616951486,0.0576802848378798,0.0569396110478628,0.0502842576056066,0.0554391794521835,0.00399670824058203
1,0,0,1,1,1,0,0,0.0470883446272548,0.0512694111480153,0.045262250366889,0.0449392411668164,0.0454089071246247,0.04679363088672,0.00263727191257246
1,0,0,1,1,1,0,1,0.0589576547230834,0.0624255522386144,0.0562273372287418,0.0437795247562278,0.0451675707043767,0.0533115279302088,0.00837599627694824
1,0,0,1,1,1,1,0,0.0465373958417529,0.0452175116648904,0.0493449500740323,0.0502753347593447,0.0446271795691,0.047200474381824,0.0025023590277957
1,0,0,1,1,1,1,1,0.0620510733568595,0.0568814707502432,0.0697984124272412,0.0494831786230151,0.0549965334254153,0.0586421337165548,0.00768700556313916
1,0,1,0,0,0,0,0,0.0224162241886658,0.0230837580980465,0.025913862198904,0.0254341328378945,0.0216554183204496,0.0237006791287921,0.00187859980364126
1,0,1,0,0,0,0,1,0.0346445434661802,0.0376965732902071,0.0398608765256197,0.0387054894696876,0.0408969196966658,0.0383608804896721,0.002400661536109
1,0,1,0,0,0,1,0,0.0180656197081168,0.0187454231237741,0.0222965432374778,0.0158553188007392,0.0289591478153156,0.0207844105370847,0.00512245335411475
1,0,1,0,0,0,1,1,0.0306018171654568,0.0343410454567357,0.0397229002467673,0.0508525155589823,0.0344143459321191,0.0379865248720122,0.00789196753440383
1,0,1,0,0,1,0,0,0.0214873808290966,0.022234689803075,0.0220969097210436,0.0244913701786098,0.0309340712655625,0.0242488843594775,0.00390718567659578
1,0,1,0,0,1,0,1,0.0369446305896819,0.0369990070729957,0.0380452997484611,0.0352704317339653,0.0346530529177256,0.0363824844125659,0.00138642145575273
1,0,1,0,0,1,1,0,0.0247544379232248,0.0211744826197504,0.0227934168109505,0.0311544685376982,0.0278795327509795,0.0255512677285207,0.00400666958437044
1,0,1,0,0,1,1,1,0.0356680435482488,0.0321389473431206,0.0370010002107669,0.0343685894064014,0.0358383838339668,0.0350029928685009,0.0018532018465172
1,0,1,0,1,0,0,0,0.0432397591509426,0.0454352303097768,0.0433606546286573,0.0485850350138447,0.0544483516676801,0.0470138061541803,0.00468567166128174
1,0,1,0,1,0,0,1,0.0561565462171003,0.059353907868382,0.0806048093353666,0.0639663889619049,0.0625177933134,0.0645198891392307,0.00948251384367663
1,0,1,0,1,0,1,0,0.0376415956457916,0.0402075948287681,0.042285922696053,0.0400182975117243,0.0511273512616857,0.0422561523888045,0.0052248868929275
1,0,1,0,1,0,1,1,0.0527605664654757,0.060133012036447,0.0583195004430882,0.0646774119244685,0.0481978153728028,0.0568176612484564,0.00643786675656517
1,0,1,0,1,1,0,0,0.0400658226052736,0.0406714944151821,0.0406894108630781,0.0503878701354921,0.0547013417157135,0.0453031879469479,0.00678875553569792
1,0,1,0,1,1,0,1,0.0537826735683048,0.053046331161204,0.0546453031200095,0.0559524776435609,0.0482085567597965,0.0531270684505751,0.00295449096511969
1,0,1,0,1,1,1,0,0.043478225013367,0.0473935455731555,0.04503595688434,0.0510059950628926,0.0510548546361149,0.047593715433974,0.0034330232673273
1,0,1,0,1,1,1,1,0.0574748128390059,0.0561733209703788,0.0616571209294449,0.0596287961023089,0.0496571816933878,0.0569182465069053,0.00456595423391546
1,0,1,1,0,0,0,0,0.0504486134409673,0.0524690028090511,0.0525662122165623,0.0439646850082318,0.0543812895371658,0.0507659606023957,0.00404876280075723
1,0,1,1,0,0,0,1,0.061126688799985,0.0614589980693891,0.063564088152259,0.0567386741589706,0.0559850268763084,0.0597746952113824,0.00326355908334858
1,0,1,1,0,0,1,0,0.0464770922994616,0.0465854659823984,0.049867260575766,0.0371605148836925,0.0421113618820043,0.0444403391246646,0.00491480887582406
1,0,1,1,0,0,1,1,0.0548815541900622,0.0568795476408461,0.0630076169977183,0.0508474696304301,0.0396638202770607,0.0530560017472235,0.00867777231864192
1,0,1,1,0,1,0,0,0.0507765659720636,0.0523140814021844,0.0501839915221359,0.0391494863952222,0.0396717850334548,0.0464191820650122,0.00644760158489391
1,0,1,1,0,1,0,1,0.0427484199959121,0.0468741881951515,0.0531199333621567,0.0481339654515687,0.0359423872078775,0.0453637788425333,0.00643653488734022
1,0,1,1,0,1,1,0,0.050832420752298,0.0533755587594405,0.0538164539425261,0.0421133535091757,0.0396524899787316,0.0479580553884344,0.00661579756096511
1,0,1,1,0,1,1,1,0.053688644829081,0.0525305976412382,0.0609991933581722,0.0520493997184648,0.0348039881057943,0.0508143647305501,0.00965395186893003
1,0,1,1,1,0,0,0,0.0696084130734711,0.07024154767618,0.0771055372438343,0.076083866905318,0.0626626563117107,0.0711404042421028,0.00581050309502292
1,0,1,1,1,0,0,1,0.0756341311114279,0.0778107119280209,0.0736852239033529,0.0783613008451305,0.054205425424253,0.071939358642437,0.0100859544361549
1,0,1,1,1,0,1,0,0.0654809248230451,0.066945899134625,0.0718334646023999,0.0628775206646627,0.0543220918901873,0.064291980222984,0.00645620303868918
1,0,1,1,1,0,1,1,0.0735549937355358,0.0685667815552851,0.0734112249288776,0.0787322976389459,0.0437833595173072,0.0676097314751903,0.0137960763736995
1,0,1,1,1,1,0,0,0.0693956729509242,0.073924129218831,0.0711971912334984,0.067681615550358,0.0516838185551917,0.0667764855017607,0.00874784900320617
1,0,1,1,1,1,0,1,0.061844664062188,0.0672998239753609,0.0660016552549413,0.0639637830541398,0.0465769173098607,0.0611373687312981,0.00839840413746378
1,0,1,1,1,1,1,0,0.0662519727917211,0.0683317609407186,0.075746706638105,0.068930601678232,0.0544309530979497,0.0667383990293453,0.00774925797169176
1,0,1,1,1,1,1,1,0.0602431034204317,0.0588794943924461,0.0729421134593703,0.0630298254186857,0.0566887697613684,0.0623566612904605,0.00634798705212856
1,1,0,0,0,0,0,0,0.0333008140979223,0.0356072426784597,0.0379465333973529,0.0365460024366826,0.040892508574135,0.0368586202369105,0.0028185754543428
1,1,0,0,0,0,0,1,0.0517861912289819,0.0561249626898618,0.0506289400378391,0.0516572866483454,0.0586545025587477,0.0537703766327552,0.0034521560813465
1,1,0,0,0,0,1,0,0.0317295488006267,0.0332496609035442,0.0376221432113222,0.0305740958682695,0.0366798366212678,0.0339710570810061,0.00307213418592963
1,1,0,0,0,0,1,1,0.0512677592099159,0.0519385200491845,0.0486460683995769,0.0486915737997891,0.0642733206516404,0.0529634484220214,0.00649476198505532
1,1,0,0,0,1,0,0,0.0346239827817522,0.0349601436211706,0.0340427454811874,0.0434631674789838,0.0454986031746002,0.0385177285075389,0.00550075260360879
1,1,0,0,0,1,0,1,0.049229151766808,0.0526126352858253,0.0481302799983478,0.0528576139826718,0.0632484449711883,0.0532156252009682,0.00597708013337174
1,1,0,0,0,1,1,0,0.0356939747942678,0.0163151706110446,0.0420440591021299,0.0443153338227899,0.0505309806794331,0.0377799038019331,0.0131203153382329
1,1,0,0,0,1,1,1,0.053899342719037,0.0545522094293439,0.0524356414840497,0.0592255785436664,0.063151697076542,0.0566528938505278,0.00443377058197833
1,1,0,0,1,0,0,0,0.0547498058067977,0.0554827294526058,0.0615663275534444,0.0652371653224829,0.0672738602952691,0.06086197768612,0.00563572468327359
1,1,0,0,1,0,0,1,0.0720527933492724,0.0767760860054036,0.0719979267356427,0.0712431022635305,0.0926944579211732,0.0769528732550045,0.00906907526158471
1,1,0,0,1,0,1,0,0.0557663619561656,0.0577915806549519,0.0572427096537629,0.0509660996117837,0.0714307949587726,0.0586395093670874,0.00763909701708484
1,1,0,0,1,0,1,1,0.0675802857510866,0.0710692136479961,0.0698436913345353,0.0838200777045173,0.0856023715289247,0.075583127993412,0.0084497725028806
1,1,0,0,1,1,0,0,0.0550407511302459,0.0591196021132961,0.0531562615167735,0.0541282342567583,0.0830021859963581,0.0608894070026864,0.0125681042294601
1,1,0,0,1,1,0,1,0.071996709799292,0.0752238314607918,0.066668664743304,0.0754372476873393,0.0866240579014317,0.0751901023184318,0.00730770505854142
1,1,0,0,1,1,1,0,0.0558887422462133,0.056626072878612,0.0627441893889314,0.0620939524784264,0.0912672991421826,0.0657240512268732,0.0146118207312618
1,1,0,0,1,1,1,1,0.0646246315597598,0.0661921276126027,0.0663833190787441,0.0727583609198959,0.0861531492983892,0.0712223176938784,0.00890978876531073
1,1,0,1,0,0,0,0,0.0629554129883597,0.0669545644906955,0.0657307143183222,0.0461285313493763,0.0574383588522511,0.059841516399801,0.00849699332738717
1,1,0,1,0,0,0,1,0.0589984295774827,0.0687718202328374,0.0657061107282998,0.0631815075682803,0.0786488456124557,0.0670613427438712,0.00740095094403784
1,1,0,1,0,0,1,0,0.0471857205679839,0.0604044496459697,0.0726838373718627,0.0347322885932234,0.0577861334186479,0.0545584859195375,0.0143226842359471
1,1,0,1,0,0,1,1,0.0538601948774805,0.0613371762075791,0.0742039294047182,0.0584597711862942,0.0664656198444175,0.0628653383040979,0.00781605054476509
1,1,0,1,0,1,0,0,0.0463007569638788,0.0579856085818795,0.0616445930186681,0.0286283906956464,0.0451324639624038,0.0479383626444953,0.0129637739339367
1,1,0,1,0,1,0,1,0.05209662924852,0.0545980990936838,0.0577335822133727,0.0545810858489287,0.0594810526189735,0.0556980898046958,0.00291042232928448
1,1,0,1,0,1,1,0,0.0521448071835994,0.0625916482254625,0.0751526630070039,0.0397374472536631,0.0525558763534943,0.0564364884046446,0.013233639305975
1,1,0,1,0,1,1,1,0.0586718482101045,0.0607484959047425,0.0749071478643994,0.0612295602266308,0.0623143474000121,0.0635742799211779,0.0064718221586286
1,1,0,1,1,0,0,0,0.083656356972229,0.0877824804912734,0.0952420344452952,0.080998526570864,0.0988357877723785,0.089303037250408,0.00757144320528444
1,1,0,1,1,0,0,1,0.0981490760975281,0.099254472060971,0.100527331207267,0.078454388123515,0.134379296190926,0.102152912736041,0.0201694945454349
1,1,0,1,1,0,1,0,0.0818408712240834,0.0843636072104244,0.0946963057759907,0.068733024627258,0.0851637085793443,0.0829595034834202,0.0093304152401224
1,1,0,1,1,0,1,1,0.0727650432986056,0.0715067641022752,0.0922659447598324,0.0730066080888317,0.0830592910815119,0.0785207302662114,0.00897578204050778
1,1,0,1,1,1,0,0,0.0810660203057018,0.085000676691442,0.0826343042901484,0.0729409068403931,0.0679940148693362,0.0779271845994043,0.00716893267032458
1,1,0,1,1,1,0,1,0.0701331591948632,0.0759138874655881,0.078428996829487,0.0787496518570771,0.0723784596984083,0.0751208310090847,0.00377950760408365
1,1,0,1,1,1,1,0,0.0825942111056361,0.0800311986683811,0.0933618952014022,0.0711903113743699,0.0684204841349979,0.0791196200969575,0.00991326895467327
1,1,0,1,1,1,1,1,0.00558741455896702,0.063266535635654,0.0828941254314387,0.0976035501094475,0.0841496843039176,0.066700262007885,0.0362915533101307
1,1,1,0,0,0,0,0,0.0611768543939356,0.0609714176210484,0.0644453282454837,0.0532110311174302,0.0732242257070124,0.062605771416982,0.0072303112367278
1,1,1,0,0,0,0,1,0.0689955196122502,0.0810729318652121,0.0689668719069857,0.0813355980427347,0.100941135937743,0.0802624114729852,0.0130762225479842
1,1,1,0,0,0,1,0,0.0617631501155355,0.0611134678762292,0.0724654350323287,0.0594407233282853,0.0773995015814763,0.066436455586771,0.00799454849668599
1,1,1,0,0,0,1,1,0.0601593802291102,0.0708843657647511,0.0703441168192524,0.0601970457104047,0.0678991716478508,0.0658968160342738,0.00534015720631218
1,1,1,0,0,1,0,0,0.0612894537974811,0.0582071614919189,0.0522508189822448,0.0695234808652922,0.066742935553204,0.0616027701380282,0.00686014348514864
1,1,1,0,0,1,0,1,0.0608557430740911,0.0612205619559766,0.0558442543638071,0.0699725663987992,0.0636922203790979,0.0623170692343544,0.00514132308390299
1,1,1,0,0,1,1,0,0.0598300725847366,0.0601129064740506,0.0675899220683711,0.0619967855477547,0.0743040685559557,0.0647667510461737,0.00617722616346725
1,1,1,0,0,1,1,1,0.0687414588442688,0.0662272395410222,0.0726493287918511,0.0825777825658237,0.0701682605320597,0.0720728140550051,0.00631630282909792
1,1,1,0,1,0,0,0,0.077965059264664,0.0884690323544425,0.0922467439362752,0.0856204362514742,0.107576984392231,0.0903756512398173,0.0109505354712934
1,1,1,0,1,0,0,1,0.0959745502218985,0.0971268904828809,0.0990290878729902,0.100322181511092,0.119103973002533,0.102311336618279,0.00953619257309191
1,1,1,0,1,0,1,0,0.0809572904521463,0.0785436633302424,0.0843854573054015,0.0654781205889317,0.0939495863918345,0.0806628236137113,0.0103144173817689
1,1,1,0,1,0,1,1,0.0811552114450329,0.088859646982222,0.0897386949383158,0.0879067402598961,0.0818303747175486,0.0858981336686031,0.00408034761124789
1,1,1,0,1,1,0,0,0.0799987257455292,0.0822728427154024,0.0829332933132507,0.100873400434076,0.086507155868034,0.0865170836152585,0.00835837984039188
1,1,1,0,1,1,0,1,0.0797862611564124,0.0831470876760887,0.0822970535600052,0.0871471056431914,0.0807042190376268,0.0826163454146649,0.00285381442439259
1,1,1,0,1,1,1,0,0.0803840653455545,0.0828840024544802,0.0872328856394788,0.0952960125773335,0.0866636657422814,0.0864921263518257,0.00566598469092827
1,1,1,0,1,1,1,1,0.0754937606063833,0.0748599340827461,0.0990096288914008,0.114643505509322,0.0871276440806472,0.0902268946340998,0.0168531998187656
1,1,1,1,0,0,0,0,0.076439954716677,0.087447492596135,0.0886759544445964,0.0676988510831266,0.078378746602751,0.0797281998886572,0.00861667866210736
1,1,1,1,0,0,0,1,0.0764285415131035,0.0824674675223288,0.0753410387906028,0.0983180234203925,0.0856855144003337,0.0836481171293523,0.00924501073994945
1,1,1,1,0,0,1,0,0.0535033538259179,0.0733143951084563,0.0822748950571054,0.0517348357979938,0.0721929245407117,0.066604080866037,0.0133656407079514
1,1,1,1,0,0,1,1,0.0579790965506936,0.0636736750732417,0.0785136213020228,0.0744362168246399,0.0676872311798668,0.068457968186093,0.00821805730154362
1,1,1,1,0,1,0,0,0.0536386821102289,0.0675243350919033,0.0672273714386553,0.0630786699522044,0.0628710470689055,0.0628680211323795,0.00561048740418023
1,1,1,1,0,1,0,1,0.0554799430022144,0.057603264942087,0.059536273967786,0.075792658967695,0.0631248044224715,0.0623073890604508,0.00804584604937834
1,1,1,1,0,1,1,0,0.0566736954242485,0.0609824037010571,0.0835241081406864,0.0679669460049863,0.0657082350087367,0.066971077655943,0.0102285096679895
1,1,1,1,0,1,1,1,0.0360195067253357,0.0489133624680366,0.0768541691386346,0.0945178678492755,0.0679026965825558,0.0648415205527676,0.0230150755736142
1,1,1,1,1,0,0,0,0.0994112818118307,0.1096499045696,0.101432634705945,0.0883348928068479,0.0958411952122296,0.0989339818212907,0.00779756530610616
1,1,1,1,1,0,0,1,0.093813178023513,0.0503462372936816,0.0979499696266598,0.0986744334434015,0.0985879971898637,0.0878743631154239,0.0210746949618766
1,1,1,1,1,0,1,0,0.0919253122855627,0.101809464430735,0.105283649412139,0.0817330383390216,0.0821432774960285,0.0925789483926972,0.0108809016910182
1,1,1,1,1,0,1,1,0.0717446371138633,0.079627299431389,0.097752023341573,0.0877857479808208,0.0744571756941926,0.0822733767123677,0.01059391121517
1,1,1,1,1,1,0,0,0.07949908572273,0.0969799223626824,0.0922082828340478,0.0824396704498685,0.0754057707035347,0.0853065464145727,0.00899823050374896
1,1,1,1,1,1,0,1,0.063972496250704,0.0723164551507361,0.0818812312471304,0.0894584172163339,0.0596315883193964,0.0734520376368601,0.0123431313285248
1,1,1,1,1,1,1,0,0.0800350183856659,0.0855976014554834,0.103130282665259,0.0777752758992836,0.0776280366695469,0.0848332430150477,0.0107251895282708
1,1,1,1,1,1,1,1,0.0585179589655554,0.0610631431368124,0.0817786053214832,0.0935492665056167,0.0797312354380612,0.0749280418735058,0.0148178704002756
